     14100             0.49247             0.73870            -5.30058
     14200             0.48345             0.72518            -5.30818
     14300             0.48691             0.73036            -5.29960
     14400             0.48324             0.72487            -5.34044
     14500             0.47637             0.71455            -5.33129
     14600             0.47346             0.71019            -5.34036
     14700             0.46558             0.69837            -5.29024
     14800             0.49242             0.73863            -5.29927
     14900             0.49565             0.74347            -5.30713
     15000             0.48244             0.72366            -5.29972
