       100             2.02412             1.51809            -1.74022
       200             1.81431             1.36073            -1.57439
       300             1.87502             1.40626            -1.76212
       400             1.79196             1.34397            -1.81530
       500             1.71811             1.28858            -1.86883
       600             1.65904             1.24428            -1.94605
       700             1.61432             1.21074            -1.98039
       800             1.56282             1.17211            -2.01193
       900             1.52634             1.14476            -2.06677
      1000             1.45169             1.08877            -2.05974
      1100             1.40088             1.05066            -2.06621
      1200             1.35893             1.01919            -2.07342
      1300             1.35501             1.01625            -2.12921
      1400             1.31995             0.98996            -2.13222
      1500             1.30646             0.97985            -2.14691
      1600             1.27173             0.95380            -2.17330
      1700             1.25891             0.94418            -2.19438
      1800             1.22017             0.91513            -2.18403
      1900             1.22316             0.91737            -2.20086
      2000             1.18528             0.88896            -2.19470
      2100             1.18231             0.88673            -2.21735
      2200             1.15989             0.86992            -2.21393
      2300             1.14163             0.85622            -2.24077
      2400             1.11617             0.83713            -2.24772
      2500             1.10630             0.82972            -2.26649
      2600             1.09242             0.81932            -2.27650
      2700             1.06693             0.80020            -2.27535
      2800             1.07159             0.80369            -2.29500
      2900             1.05557             0.79167            -2.28334
      3000             1.06467             0.79850            -2.28694
      3100             1.04689             0.78517            -2.27760
      3200             1.04890             0.78668            -2.28995
      3300             1.03654             0.77741            -2.30554
      3400             1.06389             0.79792            -2.32576
      3500             1.04727             0.78545            -2.29920
      3600             1.05947             0.79460            -2.32207
      3700             1.04454             0.78341            -2.30696
      3800             1.05688             0.79266            -2.34284
      3900             1.04983             0.78737            -2.32943
      4000             1.03109             0.77331            -2.32626
      4100             1.04173             0.78130            -2.35032
      4200             1.05779             0.79335            -2.36960
      4300             1.07132             0.80349            -2.38628
      4400             1.04246             0.78185            -2.37923
      4500             1.01718             0.76289            -2.37472
      4600             1.04967             0.78726            -2.42468
      4700             1.02303             0.76727            -2.39154
      4800             1.01482             0.76111            -2.39178
      4900             1.02001             0.76501            -2.40286
      5000             1.00801             0.75601            -2.39768
      5100             1.00491             0.75368            -2.41651
      5200             0.98288             0.73716            -2.41770
      5300             0.98703             0.74027            -2.41846
      5400             0.99475             0.74607            -2.43591
      5500             0.96813             0.72610            -2.41761
      5600             1.00450             0.75337            -2.48025
      5700             0.96416             0.72312            -2.46998
      5800             0.96226             0.72170            -2.48941
      5900             0.97125             0.72844            -2.48991
      6000             0.94443             0.70832            -2.50008
      6100             0.94002             0.70502            -2.49407
      6200             0.93445             0.70084            -2.51549
      6300             0.94799             0.71099            -2.53858
      6400             0.91097             0.68323            -2.53698
      6500             0.90752             0.68064            -2.52981
      6600             0.91076             0.68307            -2.56153
      6700             0.90571             0.67928            -2.55727
      6800             0.88735             0.66551            -2.53921
      6900             0.91793             0.68845            -2.58589
      7000             0.91063             0.68297            -2.56323
      7100             0.91807             0.68855            -2.56795
      7200             0.94051             0.70538            -2.59012
      7300             0.94359             0.70769            -2.59756
      7400             0.92581             0.69436            -2.58849
      7500             0.94509             0.70882            -2.59294
      7600             0.92164             0.69123            -2.57084
      7700             0.95254             0.71441            -2.61050
      7800             0.93995             0.70496            -2.60025
      7900             0.93082             0.69812            -2.60526
      8000             0.90465             0.67848            -2.60519
      8100             0.91668             0.68751            -2.64193
      8200             0.91521             0.68640            -2.64793
      8300             0.90658             0.67994            -2.63542
      8400             0.91415             0.68561            -2.65139
      8500             0.92297             0.69223            -2.68277
      8600             0.89424             0.67068            -2.64710
      8700             0.92257             0.69193            -2.67429
      8800             0.92216             0.69162            -2.66837
      8900             0.90558             0.67919            -2.64425
      9000             0.91545             0.68659            -2.64344
      9100             0.90335             0.67751            -2.63508
      9200             0.90329             0.67747            -2.64598
      9300             0.89944             0.67458            -2.63144
      9400             0.92045             0.69034            -2.65864
      9500             0.90125             0.67593            -2.63944
      9600             0.89666             0.67250            -2.61993
      9700             0.89729             0.67297            -2.61252
      9800             0.91649             0.68737            -2.65000
      9900             0.89767             0.67325            -2.64075
     10000             0.90158             0.67619            -2.63622
     10100             0.89581             0.67186            -2.62340
     10200             0.90121             0.67591            -2.62493
     10300             0.91472             0.68604            -2.63733
     10400             0.93210             0.69908            -2.65448
     10500             0.92645             0.69483            -2.63441
     10600             0.93828             0.70371            -2.64943
     10700             0.95426             0.71569            -2.65602
     10800             0.94932             0.71199            -2.64283
     10900             0.98027             0.73520            -2.65741
     11000             0.98241             0.73681            -2.65407
     11100             0.96250             0.72187            -2.61491
     11200             0.96974             0.72730            -2.64987
     11300             0.96029             0.72022            -2.63809
     11400             0.96071             0.72053            -2.64179
     11500             0.93661             0.70246            -2.62512
     11600             0.95175             0.71381            -2.65711
     11700             0.96774             0.72581            -2.67695
     11800             0.95271             0.71453            -2.66063
     11900             0.94805             0.71104            -2.67116
     12000             0.92951             0.69713            -2.65983
     12100             0.94798             0.71099            -2.68527
     12200             0.94736             0.71052            -2.68533
     12300             0.94416             0.70812            -2.69373
     12400             0.95074             0.71306            -2.70508
     12500             0.94206             0.70655            -2.70493
     12600             0.93618             0.70213            -2.71330
     12700             0.94124             0.70593            -2.71769
     12800             0.95040             0.71280            -2.74426
     12900             0.91653             0.68740            -2.70560
     13000             0.91478             0.68609            -2.70493
     13100             0.91807             0.68855            -2.70332
     13200             0.94961             0.71221            -2.75096
     13300             0.89982             0.67487            -2.69764
     13400             0.93154             0.69866            -2.73339
     13500             0.89900             0.67425            -2.70072
     13600             0.93185             0.69889            -2.73143
     13700             0.92624             0.69468            -2.70457
     13800             0.93851             0.70388            -2.70447
     13900             0.95471             0.71604            -2.71099
     14000             0.94277             0.70708            -2.70013
     14100             0.92799             0.69599            -2.68898
     14200             0.93631             0.70223            -2.70575
     14300             0.92931             0.69698            -2.70707
     14400             0.92739             0.69555            -2.70586
     14500             0.94645             0.70984            -2.71280
     14600             0.91569             0.68677            -2.68195
     14700             0.93312             0.69984            -2.70959
     14800             0.91583             0.68687            -2.68396
     14900             0.92772             0.69579            -2.68988
     15000             0.90184             0.67638            -2.68173
