     0.0357574923      0.0000000000
     0.0595958205      0.0000000000
     0.0834341487      0.0000000000
     0.1072724769      0.0000000000
     0.1311108051      0.0000000000
     0.1549491333      0.0000000000
     0.1787874615      0.0000000000
     0.2026257897      0.0000000000
     0.2264641179      0.0000000000
     0.2503024461      0.0000000000
     0.2741407743      0.0000000000
     0.2979791025      0.0000000000
     0.3218174307      0.0000000000
     0.3456557589      0.0000000000
     0.3694940871      0.0000000000
     0.3933324153      0.0000000000
     0.4171707435      0.0000000000
     0.4410090717      0.0000000000
     0.4648473999      0.0000000000
     0.4886857281      0.0000000000
     0.5125240562      0.0000000000
     0.5363623844      0.0000000000
     0.5602007126      0.0000000000
     0.5840390408      0.0000000000
     0.6078773690      0.0000000000
     0.6317156972      0.0000000000
     0.6555540254      0.0000000000
     0.6793923536      0.0000000000
     0.7032306818      0.0000000000
     0.7270690100      0.0000000000
     0.7509073382      0.0000000000
     0.7747456664      0.0000000000
     0.7985839946      0.0000000000
     0.8224223228      0.0000000000
     0.8462606510      0.0000000000
     0.8700989792      0.0000000000
     0.8939373074      0.0000000000
     0.9177756356      0.0001441067
     0.9416139638      0.0086248818
     0.9654522920      0.0602946627
     0.9892906202      0.2633072255
     1.0131289484      0.6487657234
     1.0369672766      1.2004083453
     1.0608056048      1.6888856416
     1.0846439330      2.0729616547
     1.1084822612      2.2256110113
     1.1323205894      2.2998943182
     1.1561589176      2.2064884302
     1.1799972458      2.1099590291
     1.2038355740      1.9532668901
     1.2276739022      1.7765920194
     1.2515122304      1.6389569795
     1.2753505586      1.5010951686
     1.2991888868      1.3734494810
     1.3230272150      1.2516572491
     1.3468655432      1.1740859253
     1.3707038714      1.1131236882
     1.3945421996      1.0287059259
     1.4183805278      0.9749300107
     1.4422188560      0.9323466283
     1.4660571842      0.8947621648
     1.4898955123      0.8584849371
     1.5137338405      0.8338314885
     1.5375721687      0.8171112968
     1.5614104969      0.8029574647
     1.5852488251      0.7789420884
     1.6090871533      0.7851011032
     1.6329254815      0.7806923684
     1.6567638097      0.7825786535
     1.6806021379      0.7857206706
     1.7044404661      0.7910561704
     1.7282787943      0.7973853070
     1.7521171225      0.8005884034
     1.7759554507      0.8220378964
     1.7997937789      0.8323344099
     1.8236321071      0.8501007976
     1.8474704353      0.8809760426
     1.8713087635      0.8962156997
     1.8951470917      0.9189655133
     1.9189854199      0.9384364251
     1.9428237481      0.9608294601
     1.9666620763      0.9934485338
     1.9905004045      1.0110034255
     2.0143387327      1.0279924773
     2.0381770609      1.0571226040
     2.0620153891      1.0645972036
     2.0858537173      1.0917673518
     2.1096920455      1.1020351201
     2.1335303737      1.1051471479
     2.1573687019      1.1104874888
     2.1812070301      1.1176534508
     2.2050453583      1.1084733708
     2.2288836865      1.1090798391
     2.2527220147      1.1001554594
     2.2765603429      1.0828107674
     2.3003986711      1.0721155639
     2.3242369993      1.0545507995
     2.3480753275      1.0450044353
     2.3719136557      1.0356484558
     2.3957519839      1.0151623916
     2.4195903121      1.0020380851
     2.4434286403      0.9918936806
     2.4672669685      0.9722809900
     2.4911052966      0.9675720801
     2.5149436248      0.9526175859
     2.5387819530      0.9510841876
     2.5626202812      0.9488142389
     2.5864586094      0.9419115045
     2.6102969376      0.9457017484
     2.6341352658      0.9409786970
     2.6579735940      0.9443821573
     2.6818119222      0.9461493260
     2.7056502504      0.9482053321
     2.7294885786      0.9491982247
     2.7533269068      0.9499186483
     2.7771652350      0.9623259918
     2.8010035632      0.9569391378
     2.8248418914      0.9656066833
     2.8486802196      0.9675537148
     2.8725185478      0.9805428764
     2.8963568760      0.9775932509
     2.9201952042      0.9867512593
     2.9440335324      0.9878107381
     2.9678718606      0.9974049699
     2.9917101888      0.9956106833
     3.0155485170      1.0043740048
     3.0393868452      1.0057371751
     3.0632251734      1.0129131545
     3.0870635016      1.0067305486
     3.1109018298      1.0117937194
     3.1347401580      1.0138446361
     3.1585784862      1.0085398704
     3.1824168144      1.0116337524
     3.2062551426      1.0086203689
     3.2300934708      1.0070280987
     3.2539317990      1.0158642534
     3.2777701272      1.0052093203
     3.3016084554      0.9963586635
     3.3254467836      1.0013786951
     3.3492851118      0.9977256538
     3.3731234400      0.9955691183
     3.3969617682      0.9902503213
     3.4208000964      0.9916630934
     3.4446384246      0.9858319160
     3.4684767528      0.9860402432
     3.4923150809      0.9818712548
     3.5161534091      0.9765068045
     3.5399917373      0.9775420974
     3.5638300655      0.9776691255
     3.5876683937      0.9798472982
     3.6115067219      0.9762895377
     3.6353450501      0.9758267523
     3.6591833783      0.9780672888
     3.6830217065      0.9806783347
     3.7068600347      0.9826998233
     3.7306983629      0.9839443255
     3.7545366911      0.9806346745
     3.7783750193      0.9843448919
     3.8022133475      0.9839808097
     3.8260516757      0.9839225060
     3.8498900039      0.9872545572
     3.8737283321      0.9862561357
     3.8975666603      0.9918645836
     3.9214049885      0.9833391704
     3.9452433167      0.9894994866
     3.9690816449      0.9939541507
     3.9929199731      0.9856009913
     4.0167583013      0.9900152631
     4.0405966295      0.9909038109
     4.0644349577      0.9879338445
     4.0882732859      0.9894394141
     4.1121116141      0.9981086958
     4.1359499423      0.9933138945
     4.1597882705      0.9906817111
     4.1836265987      0.9924280528
     4.2074649269      0.9964507350
     4.2313032551      0.9898380834
     4.2551415833      0.9888148691
     4.2789799115      0.9905971319
     4.3028182397      0.9899910769
     4.3266565679      0.9908231479
     4.3504948961      0.9900511428
     4.3743332243      0.9891545986
     4.3981715525      0.9831425321
     4.4220098807      0.9871099906
     4.4458482089      0.9832530931
     4.4696865370      0.9882081721
     4.4935248652      0.9866665759
     4.5173631934      0.9843409832
     4.5412015216      0.9878429954
     4.5650398498      0.9848808321
     4.5888781780      0.9847571524
     4.6127165062      0.9853764308
     4.6365548344      0.9848072638
     4.6603931626      0.9828511959
     4.6842314908      0.9845296057
     4.7080698190      0.9885552339
     4.7319081472      0.9869744014
     4.7557464754      0.9880322461
     4.7795848036      0.9940733036
     4.8034231318      0.9900498838
     4.8272614600      0.9879534424
     4.8510997882      0.9872481722
     4.8749381164      0.9900747308
     4.8987764446      0.9912770984
     4.9226147728      0.9921442956
     4.9464531010      0.9898479760
     4.9702914292      0.9887145294
     4.9941297574      0.9903268881
     5.0179680856      0.9920954557
     5.0418064138      0.9903051203
     5.0656447420      0.9917921955
     5.0894830702      0.9855458641
     5.1133213984      0.9868520894
     5.1371597266      0.9854422234
     5.1609980548      0.9937462028
     5.1848363830      0.9887249336
     5.2086747112      0.9854226657
     5.2325130394      0.9891711451
     5.2563513676      0.9903333016
     5.2801896958      0.9863531551
     5.3040280240      0.9883675637
     5.3278663522      0.9881255657
     5.3517046804      0.9897898125
     5.3755430086      0.9867900203
     5.3993813368      0.9892341338
     5.4232196650      0.9909575041
     5.4470579932      0.9890575759
     5.4708963213      0.9893025727
     5.4947346495      0.9893492935
     5.5185729777      0.9894698948
     5.5424113059      0.9906582958
     5.5662496341      0.9895921334
     5.5900879623      0.9901124180
     5.6139262905      0.9895790639
     5.6377646187      0.9885113602
     5.6616029469      0.9962465748
     5.6854412751      0.9902081179
     5.7092796033      0.9908755892
     5.7331179315      0.9856366834
     5.7569562597      0.9924492238
     5.7807945879      0.9907722452
     5.8046329161      0.9916940536
     5.8284712443      0.9897697571
     5.8523095725      0.9909167208
     5.8761479007      0.9932605588
     5.8999862289      0.9896443302
     5.9238245571      0.9915368681
     5.9476628853      0.9919054964
     5.9715012135      0.9907388034
     5.9953395417      0.9907885572
     6.0191778699      0.9890206411
     6.0430161981      0.9835433638
     6.0668545263      0.9898525374
